Step,dice,loss_SparseWeightedDiceLoss,loss_NoGuessLoss,loss,epoch,lr
0,0.7933626174926758,0.20663738250732422,1.291001796722412,0.21748103201389313,1,0.001
1,0.8103178143501282,0.18968218564987183,1.2962660789489746,0.2007480263710022,1,0.001
2,0.8422250747680664,0.1577749252319336,1.2998813390731812,0.1691959947347641,1,0.001
3,0.8757222890853882,0.12427771091461182,1.2812440395355225,0.13584737479686737,1,0.001
4,0.9041804671287537,0.09581953287124634,1.2934086322784424,0.10779542475938797,1,0.001
5,0.9181563258171082,0.08184367418289185,1.2665565013885498,0.09369079768657684,1,0.001
6,0.9347966909408569,0.06520330905914307,1.2742503881454468,0.07729378342628479,1,0.001
7,0.9508575201034546,0.04914247989654541,1.2771735191345215,0.061422787606716156,1,0.001
8,0.9627402424812317,0.03725975751876831,1.298984408378601,0.04987700656056404,1,0.001
9,0.9605691432952881,0.039430856704711914,1.2705503702163696,0.051742054522037506,1,0.001
10,0.9648221135139465,0.03517788648605347,1.2823374271392822,0.047649480402469635,1,0.001
11,0.9730938673019409,0.026906132698059082,1.3451014757156372,0.04008808732032776,1,0.001
12,0.968663215637207,0.03133678436279297,1.2928295135498047,0.04395171254873276,1,0.001
13,0.9722175598144531,0.027782440185546875,1.2983644008636475,0.04048825800418854,1,0.001
14,0.9729287028312683,0.02707129716873169,1.2790756225585938,0.03959134221076965,1,0.001
15,0.9791093468666077,0.020890653133392334,1.2892729043960571,0.03357447683811188,1,0.001
16,0.9750859141349792,0.024914085865020752,1.2980682849884033,0.03764563053846359,1,0.001
17,0.9720958471298218,0.027904152870178223,1.274016261100769,0.040365274995565414,1,0.001
18,0.9798179864883423,0.020182013511657715,1.33603036403656,0.03334049880504608,2,0.00095
19,0.9793049097061157,0.020695090293884277,1.3527920246124268,0.03401605784893036,2,0.00095
20,0.9805672764778137,0.01943272352218628,1.3326995372772217,0.032565392553806305,2,0.00095
21,0.9815394878387451,0.018460512161254883,1.321657419204712,0.031492479145526886,2,0.00095
22,0.982875645160675,0.01712435483932495,1.328552484512329,0.03023863583803177,2,0.00095
23,0.9801191091537476,0.01988089084625244,1.315575122833252,0.03283783048391342,2,0.00095
24,0.982480525970459,0.017519474029541016,1.3336740732192993,0.03068101964890957,2,0.00095
25,0.9812934398651123,0.018706560134887695,1.3364267349243164,0.031883761286735535,2,0.00095
26,0.980865478515625,0.019134521484375,1.3191286325454712,0.032134462147951126,2,0.00095
27,0.9819221496582031,0.018077850341796875,1.3055793046951294,0.03095286339521408,2,0.00095
28,0.9809371829032898,0.019062817096710205,1.3352150917053223,0.03222433850169182,2,0.00095
29,0.9815436005592346,0.01845639944076538,1.366349220275879,0.031935326755046844,2,0.00095
30,0.9836222529411316,0.016377747058868408,1.3529748916625977,0.029743719846010208,2,0.00095
31,0.9818123579025269,0.018187642097473145,1.351714849472046,0.03152291476726532,2,0.00095
32,0.9834409356117249,0.016559064388275146,1.3525561094284058,0.029919033870100975,2,0.00095
33,0.9825370907783508,0.01746290922164917,1.3205747604370117,0.030494026839733124,2,0.00095
34,0.9830858707427979,0.01691412925720215,1.3382301330566406,0.03012728877365589,2,0.00095
35,0.983832597732544,0.016167402267456055,1.336686372756958,0.02937259152531624,2,0.00095
36,0.9840816855430603,0.015918314456939697,1.3130759000778198,0.028889890760183334,3,0.0009025
37,0.9825887680053711,0.017411231994628906,1.3487776517868042,0.030724894255399704,3,0.0009025
38,0.9832730293273926,0.016726970672607422,1.3293110132217407,0.029852811247110367,3,0.0009025
39,0.9835946559906006,0.016405344009399414,1.3475838899612427,0.029717130586504936,3,0.0009025
40,0.9839910268783569,0.016008973121643066,1.3309954404830933,0.029158838093280792,3,0.0009025
41,0.9846802949905396,0.01531970500946045,1.3449828624725342,0.02861633524298668,3,0.0009025
42,0.9845825433731079,0.01541745662689209,1.3286468982696533,0.02854974940419197,3,0.0009025
43,0.9827463626861572,0.017253637313842773,1.3476046323776245,0.030557146295905113,3,0.0009025
44,0.9839290976524353,0.016070902347564697,1.317582368850708,0.02908601611852646,3,0.0009025
45,0.9847293496131897,0.015270650386810303,1.3373935222625732,0.028491878882050514,3,0.0009025
46,0.984078586101532,0.015921413898468018,1.332684874534607,0.029089048504829407,3,0.0009025
47,0.9847970008850098,0.015202999114990234,1.324578046798706,0.02829675003886223,3,0.0009025
48,0.984040379524231,0.015959620475769043,1.35186767578125,0.02931870147585869,3,0.0009025
49,0.9831644296646118,0.016835570335388184,1.3331962823867798,0.029999177902936935,3,0.0009025
50,0.9839138984680176,0.016086101531982422,1.315006971359253,0.02907530963420868,3,0.0009025
51,0.9845513701438904,0.01544862985610962,1.3325681686401367,0.028619825839996338,3,0.0009025
52,0.9846048951148987,0.015395104885101318,1.342947006225586,0.028670623898506165,3,0.0009025
53,0.984708845615387,0.015291154384613037,1.3566367626190186,0.028704609721899033,3,0.0009025
54,0.9844188690185547,0.015581130981445312,1.3133741617202759,0.028559060767292976,4,0.000857375
55,0.9846317768096924,0.015368223190307617,1.3292932510375977,0.028507472947239876,4,0.000857375
56,0.9839169383049011,0.016083061695098877,1.3495333194732666,0.02941756322979927,4,0.000857375
57,0.9851825833320618,0.014817416667938232,1.3236896991729736,0.027906138449907303,4,0.000857375
58,0.9854720234870911,0.014527976512908936,1.3298419713974,0.02768111601471901,4,0.000857375
59,0.9845188856124878,0.015481114387512207,1.319606900215149,0.028522372245788574,4,0.000857375
60,0.9834611415863037,0.01653885841369629,1.3559973239898682,0.029933443292975426,4,0.000857375
61,0.9850966930389404,0.01490330696105957,1.3401226997375488,0.028155501931905746,4,0.000857375
62,0.9836183786392212,0.01638162136077881,1.3263297080993652,0.029481101781129837,4,0.000857375
63,0.9845075607299805,0.015492439270019531,1.3057740926742554,0.02839525416493416,4,0.000857375
64,0.9841133952140808,0.01588660478591919,1.3355101346969604,0.02908284217119217,4,0.000857375
65,0.9838975071907043,0.016102492809295654,1.3206838369369507,0.02914830483496189,4,0.000857375
66,0.9853478670120239,0.014652132987976074,1.348539113998413,0.027991002425551414,4,0.000857375
67,0.9848747849464417,0.01512521505355835,1.3318662643432617,0.02829262614250183,4,0.000857375
68,0.9841546416282654,0.01584535837173462,1.3327447175979614,0.029014352709054947,4,0.000857375
69,0.9846081137657166,0.015391886234283447,1.326662540435791,0.028504591435194016,4,0.000857375
70,0.9845410585403442,0.015458941459655762,1.3400517702102661,0.028704870492219925,4,0.000857375
71,0.9848120808601379,0.01518791913986206,1.3434560298919678,0.0284706000238657,4,0.000857375
72,0.9849660396575928,0.015033960342407227,1.3226101398468018,0.028109721839427948,5,0.0008145062499999999
73,0.9835439920425415,0.016456007957458496,1.3362318277359009,0.029653767123818398,5,0.0008145062499999999
74,0.9849963188171387,0.015003681182861328,1.3175815343856812,0.028029460459947586,5,0.0008145062499999999
75,0.9848425388336182,0.015157461166381836,1.3495732545852661,0.028501618653535843,5,0.0008145062499999999
76,0.984890878200531,0.015109121799468994,1.3067243099212646,0.028025273233652115,5,0.0008145062499999999
77,0.9850987792015076,0.014901220798492432,1.3075071573257446,0.02782728150486946,5,0.0008145062499999999
