Step,dice,loss_SparseWeightedDiceLoss,loss_NoGuessLoss,loss,epoch,lr
0,0.7946434020996094,0.20535659790039062,1.1181665658950806,0.21448470652103424,1,0.001
1,0.8096151351928711,0.1903848648071289,1.1553528308868408,0.20003454387187958,1,0.001
2,0.832476019859314,0.16752398014068604,1.1343046426773071,0.17719179391860962,1,0.001
3,0.855658769607544,0.14434123039245605,1.128640055656433,0.1541842222213745,1,0.001
4,0.8789273500442505,0.12107264995574951,1.106953740119934,0.13093146681785583,1,0.001
5,0.8903668522834778,0.10963314771652222,1.0005649328231812,0.11854246258735657,1,0.001
6,0.905184268951416,0.09481573104858398,1.0391985177993774,0.10425956547260284,1,0.001
7,0.921951413154602,0.07804858684539795,1.0182936191558838,0.0874510407447815,1,0.001
8,0.9261468052864075,0.07385319471359253,1.0998003482818604,0.08411266654729843,1,0.001
9,0.9373160600662231,0.06268393993377686,0.9707307815551758,0.07176440954208374,1,0.001
10,0.9513947367668152,0.048605263233184814,1.0045475959777832,0.05816468596458435,1,0.001
11,0.9491389393806458,0.05086106061935425,0.9988733530044556,0.060341183096170425,1,0.001
12,0.9571192860603333,0.04288071393966675,1.0002176761627197,0.052454084157943726,1,0.001
13,0.9605668783187866,0.03943312168121338,1.0862233638763428,0.049901023507118225,1,0.001
14,0.9601982235908508,0.03980177640914917,1.0408614873886108,0.04981237277388573,1,0.001
15,0.9694722890853882,0.030527710914611816,1.0377014875411987,0.04059945046901703,1,0.001
16,0.9703274369239807,0.029672563076019287,1.0895776748657227,0.040271613746881485,1,0.001
17,0.9679974317550659,0.03200256824493408,1.021991491317749,0.041902460157871246,1,0.001
18,0.9728500247001648,0.027149975299835205,1.01822829246521,0.03706075996160507,1,0.001
19,0.9740102887153625,0.02598971128463745,1.0664844512939453,0.03639465942978859,1,0.001
20,0.9759064316749573,0.024093568325042725,1.0255980491638184,0.034108612686395645,1,0.001
21,0.9765762686729431,0.023423731327056885,1.1686346530914307,0.034875839948654175,1,0.001
22,0.9787270426750183,0.02127295732498169,0.9074641466140747,0.03013486973941326,1,0.001
23,0.9759379029273987,0.02406209707260132,1.089372158050537,0.0347151979804039,1,0.001
24,0.9806285500526428,0.019371449947357178,0.9749082326889038,0.02892681583762169,1,0.001
25,0.9785149097442627,0.021485090255737305,0.9917747974395752,0.031187988817691803,1,0.001
26,0.9800918102264404,0.01990818977355957,1.1342191696166992,0.03105130046606064,1,0.001
27,0.983844518661499,0.016155481338500977,1.028191089630127,0.026275837793946266,1,0.001
28,0.9805195331573486,0.019480466842651367,1.0373440980911255,0.029659103602170944,1,0.001
29,0.9815635085105896,0.0184364914894104,1.000659465789795,0.02825872227549553,1,0.001
30,0.9827357530593872,0.017264246940612793,1.0265538692474365,0.02735714241862297,1,0.001
31,0.9813715219497681,0.018628478050231934,0.9739733934402466,0.028181925415992737,1,0.001
32,0.983328640460968,0.016671359539031982,1.026086688041687,0.02676551230251789,1,0.001
33,0.9831312298774719,0.016868770122528076,0.9873704314231873,0.0265737883746624,1,0.001
34,0.9823377728462219,0.017662227153778076,1.2293617725372314,0.02977922186255455,1,0.001
35,0.9838466048240662,0.016153395175933838,1.1075239181518555,0.027067098766565323,1,0.001
36,0.983589231967926,0.016410768032073975,1.1014814376831055,0.02726147323846817,1,0.001
37,0.9834613800048828,0.016538619995117188,1.2366364002227783,0.028739597648382187,1,0.001
38,0.9851954579353333,0.014804542064666748,1.0955537557601929,0.025612033903598785,1,0.001
39,0.9831551909446716,0.01684480905532837,0.9997009038925171,0.026673369109630585,1,0.001
40,0.9843820333480835,0.015617966651916504,1.0791393518447876,0.02625318057835102,1,0.001
41,0.9839439988136292,0.01605600118637085,1.1401408910751343,0.027296848595142365,1,0.001
42,0.9858320951461792,0.0141679048538208,1.0886529684066772,0.0249127559363842,1,0.001
43,0.9845432043075562,0.015456795692443848,1.095428228378296,0.026256509125232697,1,0.001
44,0.9844651222229004,0.01553487777709961,1.1800434589385986,0.027179963886737823,1,0.001
45,0.9848704934120178,0.015129506587982178,1.0262110233306885,0.025240320712327957,1,0.001
46,0.9855046272277832,0.014495372772216797,1.0184173583984375,0.024534592404961586,1,0.001
47,0.9849966764450073,0.015003323554992676,1.0332705974578857,0.025185994803905487,1,0.001
48,0.9864498972892761,0.013550102710723877,1.1455063819885254,0.024869665503501892,1,0.001
49,0.9857182502746582,0.014281749725341797,1.126994013786316,0.025408871471881866,1,0.001
50,0.9860889315605164,0.013911068439483643,1.0935921669006348,0.02470787987112999,1,0.001
51,0.986575186252594,0.013424813747406006,0.9120775461196899,0.022411340847611427,1,0.001
52,0.9854433536529541,0.014556646347045898,1.0947932004928589,0.025359012186527252,1,0.001
53,0.9850678443908691,0.01493215560913086,1.0830304622650146,0.02561313845217228,1,0.001
54,0.9861541986465454,0.01384580135345459,1.0220433473587036,0.023927778005599976,1,0.001
55,0.9874562621116638,0.012543737888336182,0.9839245080947876,0.022257545962929726,1,0.001
56,0.9857138991355896,0.0142861008644104,0.9126351475715637,0.023269589990377426,1,0.001
