scene,radius,d,backend,epochs,frames,dice_mean,loss_mean,fp_mean,fn_mean,fp_rate_mean,fn_rate_mean,fp_ratio_mean,gv_ratio_mean,infer_time_mean,infer_time_pure_mean,interleaver_time_mean,sparse_core_time_mean,deinterleaver_time_mean,peak_mem,density_mean,train_exp_dir,metrics_output_dir,timing_output_dir,predicted_pvv_folder,metrics_log,timing_log
bigcity,r30,16,fvdb,100,97,0.9863994416502333,0.013600558349766624,183001.9175257732,1017.4948453608248,0.010958763847569164,0.01280883878359048,0.41060328760097936,0.5842368353887931,34.477738362947505,27.46040855923698,0.20031365237664434,27.46040855923698,6.8267595853555845,467.3359375,0.026570444254531075,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/fvdb_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260520-184547_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep_sHahS4ZK",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_bigcity_r30_dice_20260523-224920_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_bigcity_r30_fvdb_d16_100ep_metrics_JBPqxAvH,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_bigcity_r30_dice_20260523-224944_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_bigcity_r30_fvdb_d16_100ep_timing_cIdPpVw3,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_bigcity_r30_dice_20260523-224920_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_bigcity_r30_fvdb_d16_100ep_metrics_JBPqxAvH/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_bigcity_r30_fvdb_d16_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_bigcity_r30_fvdb_d16_100ep_timing.log
industrial,r30,16,fvdb,100,459,0.9884274869443025,0.011572513055697457,74322.02832244009,836.1220043572985,0.004449169360981771,0.011492925750097709,0.4185906674607387,0.8316715881715413,31.420476738276193,27.26013169170904,0.20023333756253123,27.26013169170904,3.7923318108148654,393.6806640625,0.01051964972793147,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/fvdb_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260520-184547_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep_sHahS4ZK",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_industrial_r30_dice_20260523-225022_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_industrial_r30_fvdb_d16_100ep_metrics_chhWZiV4,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_industrial_r30_dice_20260523-225139_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_industrial_r30_fvdb_d16_100ep_timing_PfVBsrAU,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_industrial_r30_dice_20260523-225022_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_industrial_r30_fvdb_d16_100ep_metrics_chhWZiV4/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_industrial_r30_fvdb_d16_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_industrial_r30_fvdb_d16_100ep_timing.log
robotlab,r30,16,fvdb,100,129,0.9802998392156852,0.01970016078431472,157126.31782945737,3799.5193798449613,0.009430403106434355,0.03295417940027486,0.5121750898601473,0.877676245778106,34.649620567255745,27.64729450415635,0.200298078157939,27.64729450415635,6.672592509382715,461.4365234375,0.018247169579646384,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/fvdb_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260520-184547_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep_sHahS4ZK",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_robotlab_r30_dice_20260523-225256_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_robotlab_r30_fvdb_d16_100ep_metrics_aRvmuDOK,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_robotlab_r30_dice_20260523-225332_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_robotlab_r30_fvdb_d16_100ep_timing_bJeWjLk0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_robotlab_r30_dice_20260523-225256_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_robotlab_r30_fvdb_d16_100ep_metrics_aRvmuDOK/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_robotlab_r30_fvdb_d16_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_robotlab_r30_fvdb_d16_100ep_timing.log
sponza,r30,16,fvdb,100,281,0.9832541857749966,0.016745814225003337,349101.42704626336,1559.8967971530249,0.02092541781423138,0.016373931796097703,0.49676749120827673,0.6282599398674066,40.06963937357068,28.224001044742344,0.2001555703487247,28.224001044742344,11.539449109907514,608.134765625,0.042099212624424294,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/fvdb_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260520-184547_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep_sHahS4ZK",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_sponza_r30_dice_20260523-225414_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_sponza_r30_fvdb_d16_100ep_metrics_01Ji6V2Y,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_sponza_r30_dice_20260523-225550_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_sponza_r30_fvdb_d16_100ep_timing_rWwZhWo3,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_sponza_r30_dice_20260523-225414_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_sponza_r30_fvdb_d16_100ep_metrics_01Ji6V2Y/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_sponza_r30_fvdb_d16_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_sponza_r30_fvdb_d16_100ep_timing.log
viking,r30,16,fvdb,100,818,0.9850188944042457,0.014981105595754189,206841.3533007335,2267.1601466992665,0.012401800049345863,0.02204037977972867,0.4638938866282442,0.6766597313810969,34.46120314606249,27.574097154314046,0.20034658598713578,27.574097154314046,6.696573925670237,462.2333984375,0.02631514113223349,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/fvdb_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260520-184547_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep_sHahS4ZK",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_viking_r30_dice_20260523-225646_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_viking_r30_fvdb_d16_100ep_metrics_X5xoT7Wt,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_viking_r30_dice_20260523-225946_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_viking_r30_fvdb_d16_100ep_timing_OV3me8lr,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_viking_r30_dice_20260523-225646_synthetic_may19_r30_fvdb_d16_b3_depth3_100ep-final_viking_r30_fvdb_d16_100ep_metrics_X5xoT7Wt/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_viking_r30_fvdb_d16_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_viking_r30_fvdb_d16_100ep_timing.log
bigcity,r30,16,spconv,100,97,0.9862643044019482,0.01373569559805167,137493.28865979382,1257.6907216494844,0.008233505738034951,0.015819474979130905,0.30810320331263785,0.48119231044631644,17.729547020794936,17.314813179746498,0.20199038452934473,nan,0.21274345651909243,386.44482421875,0.026570444254531075,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/spconv_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260520-222434_synthetic_may19_r30_spconv_d16_b3_depth3_100ep_PBL6z7sy",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_bigcity_r30_dice_20260523-230231_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_bigcity_r30_spconv_d16_100ep_metrics_BsFkl5LJ,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_bigcity_r30_dice_20260523-230337_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_bigcity_r30_spconv_d16_100ep_timing_upzaYwnK,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_bigcity_r30_dice_20260523-230231_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_bigcity_r30_spconv_d16_100ep_metrics_BsFkl5LJ/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_bigcity_r30_spconv_d16_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_bigcity_r30_spconv_d16_100ep_timing.log
industrial,r30,16,spconv,100,459,0.9884133207772032,0.011586679222796686,74430.22875816993,662.0043572984749,0.0044556766365956586,0.009074694030065437,0.42063361620591355,0.8348024703059062,17.704991720429238,17.289878492986748,0.2019752883212641,nan,0.2131379391212249,341.55810546875,0.01051964972793147,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/spconv_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260520-222434_synthetic_may19_r30_spconv_d16_b3_depth3_100ep_PBL6z7sy",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_industrial_r30_dice_20260523-230454_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_industrial_r30_spconv_d16_100ep_metrics_1ZKm2njL,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_industrial_r30_dice_20260523-230648_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_industrial_r30_spconv_d16_100ep_timing_mwhoUALt,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_industrial_r30_dice_20260523-230454_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_industrial_r30_spconv_d16_100ep_metrics_1ZKm2njL/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_industrial_r30_spconv_d16_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_industrial_r30_spconv_d16_100ep_timing.log
robotlab,r30,16,spconv,100,129,0.9814400192379027,0.018559980762097215,151980.3100775194,3235.9457364341083,0.009121545449678936,0.028040075912898317,0.4955207520677138,0.862930976143179,17.69250282086432,17.277031524834843,0.20231180347967892,nan,0.2131594925497969,382.7392578125,0.018247169579646384,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/spconv_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260520-222434_synthetic_may19_r30_spconv_d16_b3_depth3_100ep_PBL6z7sy",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_robotlab_r30_dice_20260523-230846_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_robotlab_r30_spconv_d16_100ep_metrics_RM6LtaBH,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_robotlab_r30_dice_20260523-231008_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_robotlab_r30_spconv_d16_100ep_timing_LCT4w8ru,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_robotlab_r30_dice_20260523-230846_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_robotlab_r30_spconv_d16_100ep_metrics_RM6LtaBH/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_robotlab_r30_spconv_d16_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_robotlab_r30_spconv_d16_100ep_timing.log
sponza,r30,16,spconv,100,281,0.9773413541053962,0.02265864589460375,287549.7473309609,3136.373665480427,0.017235871523724706,0.03293530618294645,0.40987006943421006,0.5391548430792378,18.647548839965747,18.23131315799716,0.20235175671987235,nan,0.21388392524871355,470.380859375,0.042099212624424294,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/spconv_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260520-222434_synthetic_may19_r30_spconv_d16_b3_depth3_100ep_PBL6z7sy",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_sponza_r30_dice_20260523-231131_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_sponza_r30_spconv_d16_100ep_metrics_fF3DejEs,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_sponza_r30_dice_20260523-231339_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_sponza_r30_spconv_d16_100ep_timing_QsAR9gio,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_sponza_r30_dice_20260523-231131_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_sponza_r30_spconv_d16_100ep_metrics_fF3DejEs/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_sponza_r30_spconv_d16_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_sponza_r30_spconv_d16_100ep_timing.log
viking,r30,16,spconv,100,818,0.9850440832688347,0.01495591673116516,201843.26772616137,2038.7506112469437,0.012103215378565634,0.019854262406587057,0.4493455261647847,0.6625632648435956,17.73588549707362,17.320866308695653,0.20204489442985504,nan,0.21297429394811235,382.98779296875,0.02631514113223349,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/spconv_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260520-222434_synthetic_may19_r30_spconv_d16_b3_depth3_100ep_PBL6z7sy",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_viking_r30_dice_20260523-231518_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_viking_r30_spconv_d16_100ep_metrics_7ntYqIgS,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_viking_r30_dice_20260523-231847_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_viking_r30_spconv_d16_100ep_timing_355qXTOM,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_viking_r30_dice_20260523-231518_synthetic_may19_r30_spconv_d16_b3_depth3_100ep-final_viking_r30_spconv_d16_100ep_metrics_7ntYqIgS/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_viking_r30_spconv_d16_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_viking_r30_spconv_d16_100ep_timing.log
bigcity,r30,32,fvdb,100,97,0.9752517281119356,0.024748271888064305,131658.23711340205,2555.7113402061855,0.007884169491871994,0.032209390398719756,0.29537155164271284,0.46551646123227386,37.22339165052054,25.43059108852111,0.24314417476610592,25.43059108852111,11.526347259959122,804.66845703125,0.026570444254531075,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/fvdb_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260521-131647_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep_MLxWZrVT",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_bigcity_r30_dice_20260523-232041_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_bigcity_r30_fvdb_d32_100ep_metrics_rHZJzcG8,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_bigcity_r30_dice_20260523-232109_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_bigcity_r30_fvdb_d32_100ep_timing_DDzotB3d,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_bigcity_r30_dice_20260523-232041_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_bigcity_r30_fvdb_d32_100ep_metrics_rHZJzcG8/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_bigcity_r30_fvdb_d32_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_bigcity_r30_fvdb_d32_100ep_timing.log
industrial,r30,32,fvdb,100,459,0.9659756933681846,0.03402430663181541,62658.464052287585,3892.1525054466233,0.0037509420909969064,0.053503460163546755,0.35411805995539125,0.7492570458933678,33.62349737373074,24.899858713789442,0.24290584480678218,24.899858713789442,8.338802702492103,709.56640625,0.01051964972793147,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/fvdb_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260521-131647_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep_MLxWZrVT",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_industrial_r30_dice_20260523-232148_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_industrial_r30_fvdb_d32_100ep_metrics_IQfGtS3P,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_industrial_r30_dice_20260523-232336_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_industrial_r30_fvdb_d32_100ep_timing_5wAqrM59,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_industrial_r30_dice_20260523-232148_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_industrial_r30_fvdb_d32_100ep_metrics_IQfGtS3P/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_industrial_r30_fvdb_d32_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_industrial_r30_fvdb_d32_100ep_timing.log
robotlab,r30,32,fvdb,100,129,0.9561803627383801,0.043819637261619825,151852.56589147286,9127.22480620155,0.009113875939691204,0.07912993555267646,0.49617543123489205,0.844418535860934,38.01740840285537,25.38421802631946,0.24318949085482885,25.38421802631946,12.269718694023606,809.98876953125,0.018247169579646384,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/fvdb_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260521-131647_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep_MLxWZrVT",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_robotlab_r30_dice_20260523-232454_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_robotlab_r30_fvdb_d32_100ep_metrics_uIRgD07D,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_robotlab_r30_dice_20260523-232539_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_robotlab_r30_fvdb_d32_100ep_timing_CU4vInv0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_robotlab_r30_dice_20260523-232454_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_robotlab_r30_fvdb_d32_100ep_metrics_uIRgD07D/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_robotlab_r30_fvdb_d32_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_robotlab_r30_fvdb_d32_100ep_timing.log
sponza,r30,32,fvdb,100,281,0.9527250967416051,0.04727490325839489,284215.3060498221,7228.437722419929,0.017036293918313242,0.07632749236695914,0.4033051194669513,0.5268634083644351,44.91982540431699,26.681317965143382,0.24130546742872827,26.681317965143382,17.967492527012446,972.89501953125,0.042099212624424294,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/fvdb_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260521-131647_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep_MLxWZrVT",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_sponza_r30_dice_20260523-232621_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_sponza_r30_fvdb_d32_100ep_metrics_pl4dloSx,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_sponza_r30_dice_20260523-232804_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_sponza_r30_fvdb_d32_100ep_timing_jOe8nZRu,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_sponza_r30_dice_20260523-232621_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_sponza_r30_fvdb_d32_100ep_metrics_pl4dloSx/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_sponza_r30_fvdb_d32_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_sponza_r30_fvdb_d32_100ep_timing.log
viking,r30,32,fvdb,100,818,0.9599655905242072,0.04003440947579283,170818.84596577016,7176.156479217604,0.010241920064706627,0.06926020882045449,0.38842140160009153,0.5908170880927434,37.26184562504015,25.39532910796062,0.24231775923232948,25.39532910796062,11.556484777247535,806.4931640625,0.02631514113223349,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/fvdb_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260521-131647_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep_MLxWZrVT",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_viking_r30_dice_20260523-232901_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_viking_r30_fvdb_d32_100ep_metrics_vB3k6zU9,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_viking_r30_dice_20260523-233246_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_viking_r30_fvdb_d32_100ep_timing_aCMQB52l,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/fvdb_out/OACNNsInterleaved_final_infer_viking_r30_dice_20260523-232901_synthetic_may19_r30_fvdb_d32_b3_depth3_100ep-final_viking_r30_fvdb_d32_100ep_metrics_vB3k6zU9/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_viking_r30_fvdb_d32_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_viking_r30_fvdb_d32_100ep_timing.log
bigcity,r30,32,spconv,100,97,0.9728233617605623,0.027176638239437726,111831.71134020618,3197.0309278350514,0.006696933621214173,0.04050746224772603,0.2507553009950009,0.41944474135477516,23.550725004749435,23.098675034021266,0.24591290103160737,nan,0.2061370696965605,666.9423828125,0.026570444254531075,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/spconv_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260521-165718_synthetic_may19_r30_spconv_d32_b3_depth3_100ep_KGmtfP45",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_bigcity_r30_dice_20260523-233528_synthetic_may19_r30_spconv_d32_b3_depth3_100ep-final_bigcity_r30_spconv_d32_100ep_metrics_Tl8IndQm,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_bigcity_r30_dice_20260523-233642_synthetic_may19_r30_spconv_d32_b3_depth3_100ep-final_bigcity_r30_spconv_d32_100ep_timing_jy6pi1p2,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_bigcity_r30_dice_20260523-233528_synthetic_may19_r30_spconv_d32_b3_depth3_100ep-final_bigcity_r30_spconv_d32_100ep_metrics_Tl8IndQm/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_bigcity_r30_spconv_d32_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_bigcity_r30_spconv_d32_100ep_timing.log
industrial,r30,32,spconv,100,459,0.9725560740707746,0.027443925929225302,66092.39215686274,2578.9869281045753,0.003956477757348489,0.03554127256113074,0.3728640943700711,0.7757741955630401,22.95598957459058,22.50480767686467,0.2445504351053387,nan,0.20663146262057122,610.9326171875,0.01051964972793147,"/var/tmp/atighedl_runs/NEURALPVS_MAY19_SYNTHETIC_100EP/spconv_out/OACNNsInterleaved_synthetic_may19_r30_1000_t3000_dice,no_guess_20260521-165718_synthetic_may19_r30_spconv_d32_b3_depth3_100ep_KGmtfP45",/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_industrial_r30_dice_20260523-233806_synthetic_may19_r30_spconv_d32_b3_depth3_100ep-final_industrial_r30_spconv_d32_100ep_metrics_2gZaPrkN,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_industrial_r30_dice_20260523-234035_synthetic_may19_r30_spconv_d32_b3_depth3_100ep-final_industrial_r30_spconv_d32_100ep_timing_0VmpnhIQ,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/spconv_out/OACNNsInterleaved_final_infer_industrial_r30_dice_20260523-233806_synthetic_may19_r30_spconv_d32_b3_depth3_100ep-final_industrial_r30_spconv_d32_100ep_metrics_2gZaPrkN/inference/0,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_industrial_r30_spconv_d32_100ep_metrics.log,/var/tmp/atighedl_runs/final_all_inference_complete_100ep/logs/infer_industrial_r30_spconv_d32_100ep_timing.log
