Step,dice,loss_SparseWeightedDiceLoss,loss_NoGuessLoss,loss,epoch,lr
0,0.789149284362793,0.21085071563720703,1.3370060920715332,0.2221122831106186,1,0.001
1,0.8049132823944092,0.19508671760559082,1.3455171585083008,0.20659102499485016,1,0.001
2,0.8272793292999268,0.17272067070007324,1.354947805404663,0.1845429390668869,1,0.001
3,0.8546976447105408,0.14530235528945923,1.3424934148788452,0.1572742611169815,1,0.001
4,0.8827359080314636,0.11726409196853638,1.3221269845962524,0.12931272387504578,1,0.001
5,0.9133278727531433,0.08667212724685669,1.346076250076294,0.0992661714553833,1,0.001
6,0.926913857460022,0.07308614253997803,1.3284995555877686,0.08564028143882751,1,0.001
7,0.9389057755470276,0.06109422445297241,1.3056488037109375,0.07353977113962173,1,0.001
8,0.9569373726844788,0.04306262731552124,1.3321483135223389,0.055953484028577805,1,0.001
9,0.965403139591217,0.03459686040878296,1.3295875787734985,0.04754676669836044,1,0.001
10,0.9682774543762207,0.0317225456237793,1.348158597946167,0.044886909425258636,1,0.001
11,0.9681356549263,0.03186434507369995,1.3438268899917603,0.04498397186398506,1,0.001
12,0.9715325832366943,0.028467416763305664,1.3300600051879883,0.04148334264755249,1,0.001
13,0.9726607203483582,0.027339279651641846,1.3367599248886108,0.04043348506093025,1,0.001
14,0.9767137765884399,0.02328622341156006,1.3487414121627808,0.03654077649116516,1,0.001
15,0.9766169190406799,0.02338308095932007,1.3713514804840088,0.03686276450753212,1,0.001
16,0.9751183986663818,0.024881601333618164,1.3439267873764038,0.03807205334305763,1,0.001
17,0.9738932847976685,0.026106715202331543,1.351236343383789,0.03935801237821579,1,0.001
18,0.9788941740989685,0.021105825901031494,1.3750263452529907,0.03464503213763237,1,0.001
19,0.9817265868186951,0.01827341318130493,1.3786604404449463,0.03187728300690651,1,0.001
20,0.9770879745483398,0.022912025451660156,1.3671889305114746,0.03635479509830475,1,0.001
21,0.9802162647247314,0.019783735275268555,1.3755824565887451,0.03334172070026398,1,0.001
22,0.9773123860359192,0.02268761396408081,1.3647748231887817,0.036108486354351044,1,0.001
23,0.9796019792556763,0.02039802074432373,1.3687846660614014,0.033881887793540955,1,0.001
24,0.9807379841804504,0.01926201581954956,1.3896552324295044,0.032965946942567825,1,0.001
25,0.9780745506286621,0.02192544937133789,1.3767666816711426,0.035473860800266266,1,0.001
26,0.9754626154899597,0.024537384510040283,1.3456974029541016,0.03774898499250412,1,0.001
27,0.9782753586769104,0.0217246413230896,1.3558595180511475,0.035065989941358566,1,0.001
28,0.9832424521446228,0.016757547855377197,1.3743971586227417,0.03033394366502762,1,0.001
29,0.9819121360778809,0.01808786392211914,1.362349033355713,0.0315304771065712,1,0.001
30,0.9825025796890259,0.01749742031097412,1.3784672021865845,0.031107120215892792,1,0.001
31,0.981791615486145,0.01820838451385498,1.3569326400756836,0.031595628708601,2,0.00095
32,0.9806087613105774,0.019391238689422607,1.3771171569824219,0.03296849876642227,2,0.00095
33,0.9819377660751343,0.018062233924865723,1.3644260168075562,0.0315258726477623,2,0.00095
34,0.9803019762039185,0.019698023796081543,1.3759175539016724,0.03326021879911423,2,0.00095
35,0.9827437400817871,0.01725625991821289,1.3849210739135742,0.03093290701508522,2,0.00095
36,0.9827368259429932,0.017263174057006836,1.3888862133026123,0.030979404225945473,2,0.00095
37,0.9821083545684814,0.017891645431518555,1.3900700807571411,0.03161343187093735,2,0.00095
38,0.9823057055473328,0.017694294452667236,1.3878618478775024,0.03139597177505493,2,0.00095
39,0.981810986995697,0.01818901300430298,1.3628519773483276,0.03163564205169678,2,0.00095
40,0.9835594892501831,0.016440510749816895,1.3962321281433105,0.030238427221775055,2,0.00095
41,0.9832983613014221,0.01670163869857788,1.3953745365142822,0.03048836812376976,2,0.00095
42,0.9825902581214905,0.01740974187850952,1.3849742412567139,0.031085386872291565,2,0.00095
43,0.9826512336730957,0.017348766326904297,1.4176151752471924,0.03135143220424652,2,0.00095
44,0.9809606671333313,0.0190393328666687,1.3397853374481201,0.03224679082632065,2,0.00095
45,0.9831825494766235,0.016817450523376465,1.387158751487732,0.030520863831043243,2,0.00095
46,0.9829283356666565,0.017071664333343506,1.3875540494918823,0.030776487663388252,2,0.00095
47,0.9831042289733887,0.016895771026611328,1.3858308792114258,0.030585121363401413,2,0.00095
48,0.9819850325584412,0.018014967441558838,1.3516123294830322,0.031350940465927124,2,0.00095
49,0.9828652739524841,0.01713472604751587,1.373477816581726,0.030698157846927643,2,0.00095
50,0.9838587641716003,0.016141235828399658,1.356149435043335,0.029541317373514175,2,0.00095
51,0.9833087921142578,0.016691207885742188,1.363820195198059,0.030162498354911804,2,0.00095
52,0.9841261506080627,0.015873849391937256,1.3833638429641724,0.029548749327659607,2,0.00095
53,0.983410656452179,0.016589343547821045,1.3805997371673584,0.030229447409510612,2,0.00095
54,0.9821926951408386,0.017807304859161377,1.3810275793075562,0.03143950551748276,2,0.00095
55,0.9832404851913452,0.016759514808654785,1.3631395101547241,0.030223313719034195,2,0.00095
56,0.9822852611541748,0.017714738845825195,1.3625692129135132,0.031163282692432404,2,0.00095
57,0.9833794236183167,0.01662057638168335,1.3568024635314941,0.03002239391207695,2,0.00095
