scene,radius,d,backend,tag,epochs,dataset_name,dataset_path,train_dir,infer_dir,timing_dir,predicted_count,eval_stats,timing_eval_log,dice,loss,fn_rate,fp_rate,fp_ratio,gv_ratio,infer_time_mean,infer_time_std,infer_time_min,infer_time_max,interleaver_time_mean,deinterleaver_time_mean,infer_time_pure_mean,start_mem,end_mem,peak_mem,num_params,density_mean,density_std,density_min,density_max
bigcity,r30,8,fvdb,OACNN_bigcity_fvdb_d8_r30_200ep,200,bigcity_final_r30,/var/tmp/atighedl_runs/canonical_data/FINAL_GVPVV/BIGCITY_FINAL/bigcity/r30,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d8/fvdb/OACNN_bigcity_fvdb_d8_r30_200ep,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d8/fvdb/OACNN_bigcity_fvdb_d8_r30_200ep_infer,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d8/fvdb/OACNN_bigcity_fvdb_d8_r30_200ep_timing,97,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d8/fvdb/OACNN_bigcity_fvdb_d8_r30_200ep_infer/eval_stats.csv,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d8/fvdb/OACNN_bigcity_fvdb_d8_r30_200ep_timing/eval_log.csv,0.99476238071304,0.0052376192869598845,0.0010222732378810143,0.003218034831998994,0.12099319104988547,0.2967519950620907,38.761704123993866,0.2724528380895084,38.543276001291815,40.635815999849,1.5880713049944009,3.80232486513154,33.37130795386793,122.8779296875,143.8720703125,256.26953125,9168192,0.026570444254531075,0.0014099419001165005,0.02346622943878174,0.030063509941101074
bigcity,r30,8,spconv,OACNN_bigcity_spconv_d8_r30_200ep,200,bigcity_final_r30,/var/tmp/atighedl_runs/canonical_data/FINAL_GVPVV/BIGCITY_FINAL/bigcity/r30,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d8/spconv/OACNN_bigcity_spconv_d8_r30_200ep,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d8/spconv/OACNN_bigcity_spconv_d8_r30_200ep_infer,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d8/spconv/OACNN_bigcity_spconv_d8_r30_200ep_timing,97,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d8/spconv/OACNN_bigcity_spconv_d8_r30_200ep_infer/eval_stats.csv,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d8/spconv/OACNN_bigcity_spconv_d8_r30_200ep_timing/eval_log.csv,0.9930036203148439,0.006996379685156074,0.0008666682786628269,0.0034727947450405713,0.13055007528398452,0.3063358312722334,17.0371841395412,0.10696687244152465,16.908485005842522,18.190741997386795,0.2165343157087894,0.2111147641665715,16.609535059665838,172.76123046875,221.48193359375,316.63232421875,9548096,0.026570444254531075,0.0014099419001165005,0.02346622943878174,0.030063509941101074
bigcity,r30,16,fvdb,OACNN_bigcity_fvdb_d16_r30_200ep,200,bigcity_final_r30,/var/tmp/atighedl_runs/canonical_data/FINAL_GVPVV/BIGCITY_FINAL/bigcity/r30,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d16/fvdb/OACNN_bigcity_fvdb_d16_r30_200ep,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d16/fvdb/OACNN_bigcity_fvdb_d16_r30_200ep_infer,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d16/fvdb/OACNN_bigcity_fvdb_d16_r30_200ep_timing,97,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d16/fvdb/OACNN_bigcity_fvdb_d16_r30_200ep_infer/eval_stats.csv,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d16/fvdb/OACNN_bigcity_fvdb_d16_r30_200ep_timing/eval_log.csv,0.9881372285872391,0.011862771412760889,0.0013013824230340338,0.0049527952970801975,0.18593576289329333,0.3616446834249595,41.34431294200909,0.1726784890576879,41.07895400375128,42.36795299948426,1.589455868117966,6.768684732447288,32.98617234144383,153.8828125,186.8671875,360.537109375,15708992,0.026570444254531075,0.0014099419001165005,0.02346622943878174,0.030063509941101074
bigcity,r30,16,spconv,OACNN_bigcity_spconv_d16_r30_200ep,200,bigcity_final_r30,/var/tmp/atighedl_runs/canonical_data/FINAL_GVPVV/BIGCITY_FINAL/bigcity/r30,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d16/spconv/OACNN_bigcity_spconv_d16_r30_200ep,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d16/spconv/OACNN_bigcity_spconv_d16_r30_200ep_infer,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d16/spconv/OACNN_bigcity_spconv_d16_r30_200ep_timing,97,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d16/spconv/OACNN_bigcity_spconv_d16_r30_200ep_infer/eval_stats.csv,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d16/spconv/OACNN_bigcity_spconv_d16_r30_200ep_timing/eval_log.csv,0.9873268579699329,0.012673142030067001,0.0013652373897466295,0.00508494315112062,0.19082573593891772,0.36652426867140936,17.66245261254445,0.23324173076810573,17.49699500214774,19.90296800067881,0.20108099800010676,0.2119530581667277,17.249418556377613,198.71240234375,276.04052734375,386.44482421875,16088896,0.026570444254531075,0.0014099419001165005,0.02346622943878174,0.030063509941101074
bigcity,r30,32,fvdb,OACNN_bigcity_fvdb_d32_r30_200ep,200,bigcity_final_r30,/var/tmp/atighedl_runs/canonical_data/FINAL_GVPVV/BIGCITY_FINAL/bigcity/r30,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d32/fvdb/OACNN_bigcity_fvdb_d32_r30_200ep,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d32/fvdb/OACNN_bigcity_fvdb_d32_r30_200ep_infer,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d32/fvdb/OACNN_bigcity_fvdb_d32_r30_200ep_timing,97,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d32/fvdb/OACNN_bigcity_fvdb_d32_r30_200ep_infer/eval_stats.csv,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r30/d32/fvdb/OACNN_bigcity_fvdb_d32_r30_200ep_timing/eval_log.csv,0.9820577446947393,0.017942255305260682,0.00703217971532303,0.008606613608864423,0.32301429805067394,0.49770739398051783,43.53606959149424,0.16834462147614895,43.26328600291163,44.40585900010774,1.6800699576585127,11.522129236370594,30.333870397465134,362.84814453125,415.611328125,705.16357421875,68035392,0.026570444254531075,0.0014099419001165005,0.02346622943878174,0.030063509941101074
bigcity,r30,32,spconv,OACNN_bigcity_spconv_d32_r30_200ep,200,bigcity_final_r30,/var/tmp/atighedl_runs/canonical_data/FINAL_GVPVV/BIGCITY_FINAL/bigcity/r30,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d32/spconv/OACNN_bigcity_spconv_d32_r30_200ep,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d32/spconv/OACNN_bigcity_spconv_d32_r30_200ep_infer,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d32/spconv/OACNN_bigcity_spconv_d32_r30_200ep_timing,97,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d32/spconv/OACNN_bigcity_spconv_d32_r30_200ep_infer/eval_stats.csv,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r30/d32/spconv/OACNN_bigcity_spconv_d32_r30_200ep_timing/eval_log.csv,0.9899482511982476,0.010051748801752415,0.001499432682920173,0.005089564040091949,0.1915741713391137,0.36724895085256126,23.573596680493413,0.0865500353601857,23.465127000235952,24.56113100197399,0.24510302542884826,0.20483881087886402,23.1236548441857,397.50927734375,525.00927734375,666.9423828125,68415296,0.026570444254531075,0.0014099419001165005,0.02346622943878174,0.030063509941101074
bigcity,r60,8,fvdb,OACNN_bigcity_fvdb_d8_r60_200ep,200,bigcity_final_r60,/var/tmp/atighedl_runs/canonical_data/FINAL_GVPVV/BIGCITY_FINAL/bigcity/r60,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r60/d8/fvdb/OACNN_bigcity_fvdb_d8_r60_200ep,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r60/d8/fvdb/OACNN_bigcity_fvdb_d8_r60_200ep_infer,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r60/d8/fvdb/OACNN_bigcity_fvdb_d8_r60_200ep_timing,55,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r60/d8/fvdb/OACNN_bigcity_fvdb_d8_r60_200ep_infer/eval_stats.csv,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r60/d8/fvdb/OACNN_bigcity_fvdb_d8_r60_200ep_timing/eval_log.csv,0.9928882858969948,0.0071117141030051035,0.002127743868963521,0.007464567131616805,0.27871111035346985,0.4890098902312192,38.47461823052772,0.1681603778798229,38.23075000400422,39.344666998658795,1.582430441244469,3.7651327797362697,33.12705500954698,123.02490234375,144.01171875,254.83056640625,9168192,0.02660337578166615,0.0015076178188831817,0.02304166555404663,0.029936015605926514
bigcity,r60,8,spconv,OACNN_bigcity_spconv_d8_r60_200ep,200,bigcity_final_r60,/var/tmp/atighedl_runs/canonical_data/FINAL_GVPVV/BIGCITY_FINAL/bigcity/r60,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r60/d8/spconv/OACNN_bigcity_spconv_d8_r60_200ep,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r60/d8/spconv/OACNN_bigcity_spconv_d8_r60_200ep_infer,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r60/d8/spconv/OACNN_bigcity_spconv_d8_r60_200ep_timing,55,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r60/d8/spconv/OACNN_bigcity_spconv_d8_r60_200ep_infer/eval_stats.csv,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r60/d8/spconv/OACNN_bigcity_spconv_d8_r60_200ep_timing/eval_log.csv,0.9929345401850613,0.0070654598149385815,0.00212052265031322,0.005546685045754314,0.20742853636091405,0.41772785078395497,17.307287764581037,0.11816322230697504,17.202134993567597,18.436862002999987,0.21578297120959178,0.21509666441670558,16.87640812895474,172.76123046875,220.71044921875,314.61767578125,9548096,0.02660337578166615,0.0015076178188831817,0.02304166555404663,0.029936015605926514
bigcity,r60,16,fvdb,OACNN_bigcity_fvdb_d16_r60_200ep,200,bigcity_final_r60,/var/tmp/atighedl_runs/canonical_data/FINAL_GVPVV/BIGCITY_FINAL/bigcity/r60,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r60/d16/fvdb/OACNN_bigcity_fvdb_d16_r60_200ep,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r60/d16/fvdb/OACNN_bigcity_fvdb_d16_r60_200ep_infer,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r60/d16/fvdb/OACNN_bigcity_fvdb_d16_r60_200ep_timing,55,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r60/d16/fvdb/OACNN_bigcity_fvdb_d16_r60_200ep_infer/eval_stats.csv,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/fvdb_root/runs/bigcity/r60/d16/fvdb/OACNN_bigcity_fvdb_d16_r60_200ep_timing/eval_log.csv,0.9871777350252325,0.01282226497476746,0.0023965067898891177,0.0089467138898643,0.3344614646651528,0.5446992185982791,41.21610890135463,0.1616939780552234,41.02015199896414,42.28363399306545,1.581007138440782,6.723158481327118,32.91194328158673,153.68798828125,186.484375,358.841796875,15708992,0.02660337578166615,0.0015076178188831817,0.02304166555404663,0.029936015605926514
bigcity,r60,16,spconv,OACNN_bigcity_spconv_d16_r60_200ep,200,bigcity_final_r60,/var/tmp/atighedl_runs/canonical_data/FINAL_GVPVV/BIGCITY_FINAL/bigcity/r60,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r60/d16/spconv/OACNN_bigcity_spconv_d16_r60_200ep,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r60/d16/spconv/OACNN_bigcity_spconv_d16_r60_200ep_infer,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r60/d16/spconv/OACNN_bigcity_spconv_d16_r60_200ep_timing,55,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r60/d16/spconv/OACNN_bigcity_spconv_d16_r60_200ep_infer/eval_stats.csv,/var/tmp/atighedl_runs/final_all_scenes_oacnn_interleaved_200ep/20260513-180853/spconv_root/runs/bigcity/r60/d16/spconv/OACNN_bigcity_spconv_d16_r60_200ep_timing/eval_log.csv,0.9869226054711775,0.013077394528822412,0.0029480368395690044,0.007964247134937428,0.29764404865828425,0.5077670487490568,17.706114395701345,0.20513769733819914,17.56078600010369,20.463307002501097,0.2007879385194974,0.21214835120827047,17.293178105973578,198.71240234375,274.41552734375,384.81982421875,16088896,0.02660337578166615,0.0015076178188831817,0.02304166555404663,0.029936015605926514
